sim_idx,partition,event_type,event_target,is_fault
3939,optimization,flt_3ph_shc,MainLn2-3,True
3940,monitoring,flt_3ph_shc,MainLn2-3,True
3941,optimization,flt_3ph_shc,MainLn3-4,True
3942,optimization,flt_3ph_shc,MainLn3-4,True
3943,optimization,flt_3ph_shc,MainLn3-4,True
3944,monitoring,flt_3ph_shc,MainLn3-4,True
3945,optimization,flt_3ph_shc,MainLn3-4,True
3946,optimization,flt_3ph_shc,MainLn3-8,True
3947,optimization,flt_3ph_shc,MainLn3-8,True
3948,optimization,flt_3ph_shc,MainLn3-8,True
3949,optimization,flt_3ph_shc,MainLn3-8,True
3950,monitoring,flt_3ph_shc,MainLn3-8,True
3951,optimization,flt_3ph_shc,MainLn4-11,True
3952,monitoring,flt_3ph_shc,MainLn4-11,True
3953,optimization,flt_3ph_shc,MainLn4-11,True
3954,optimization,flt_3ph_shc,MainLn4-11,True
3955,optimization,flt_3ph_shc,MainLn4-11,True
3956,optimization,flt_3ph_shc,MainLn4-5,True
3957,optimization,flt_3ph_shc,MainLn4-5,True
3958,optimization,flt_3ph_shc,MainLn4-5,True
3959,evaluation,flt_3ph_shc,MainLn4-5,True
3960,optimization,flt_3ph_shc,MainLn4-5,True
3961,monitoring,flt_3ph_shc,MainLn5-6,True
3962,monitoring,flt_3ph_shc,MainLn5-6,True
3963,optimization,flt_3ph_shc,MainLn5-6,True
3964,optimization,flt_3ph_shc,MainLn5-6,True
3965,optimization,flt_3ph_shc,MainLn5-6,True
3966,optimization,flt_3ph_shc,MainLn6-7,True
3967,optimization,flt_3ph_shc,MainLn6-7,True
3968,optimization,flt_3ph_shc,MainLn6-7,True
3969,optimization,flt_3ph_shc,MainLn6-7,True
3970,optimization,flt_3ph_shc,MainLn6-7,True
3971,optimization,flt_3ph_shc,MainLn7-8,True
3972,optimization,flt_3ph_shc,MainLn7-8,True
3973,evaluation,flt_3ph_shc,MainLn7-8,True
3974,monitoring,flt_3ph_shc,MainLn7-8,True
3975,optimization,flt_3ph_shc,MainLn7-8,True
3976,optimization,flt_3ph_shc,MainLn8-14,True
3977,optimization,flt_3ph_shc,MainLn8-14,True
3978,optimization,flt_3ph_shc,MainLn8-14,True
3979,optimization,flt_3ph_shc,MainLn8-14,True
3980,optimization,flt_3ph_shc,MainLn8-14,True
3981,optimization,flt_3ph_shc,MainLn8-9,True
3982,optimization,flt_3ph_shc,MainLn8-9,True
3983,optimization,flt_3ph_shc,MainLn8-9,True
3984,optimization,flt_3ph_shc,MainLn8-9,True
3985,optimization,flt_3ph_shc,MainLn8-9,True
3986,optimization,flt_3ph_shc,MainLn9-10,True
3987,optimization,flt_3ph_shc,MainLn9-10,True
3988,optimization,flt_3ph_shc,MainLn9-10,True
3989,optimization,flt_3ph_shc,MainLn9-10,True
3990,optimization,flt_3ph_shc,MainLn9-10,True
3991,optimization,flt_3ph_shc,MainBus1,True
3992,optimization,flt_3ph_shc,MainBus10,True
3993,optimization,flt_3ph_shc,MainBus11,True
3994,optimization,flt_3ph_shc,MainBus12,True
3995,optimization,flt_3ph_shc,MainBus13,True
3996,optimization,flt_3ph_shc,MainBus14,True
3997,optimization,flt_3ph_shc,MainBus2,True
3998,optimization,flt_3ph_shc,MainBus3,True
3999,optimization,flt_3ph_shc,MainBus4,True
4000,optimization,flt_3ph_shc,MainBus5,True
4001,optimization,flt_3ph_shc,MainBus6,True
4002,optimization,flt_3ph_shc,MainBus7,True
4003,monitoring,flt_3ph_shc,MainBus8,True
4004,optimization,flt_3ph_shc,MainBus9,True
4005,optimization,flt_1phg_hif,MainLn1-2,True
4006,optimization,flt_1phg_hif,MainLn10-11,True
4007,optimization,flt_1phg_hif,MainLn12-13,True
4008,optimization,flt_1phg_hif,MainLn13-14,True
4009,optimization,flt_1phg_hif,MainLn2-3,True
4010,optimization,flt_1phg_hif,MainLn3-4,True
4011,monitoring,flt_1phg_hif,MainLn3-8,True
4012,evaluation,flt_1phg_hif,MainLn4-11,True
4013,optimization,flt_1phg_hif,MainLn4-5,True
4014,optimization,flt_1phg_hif,MainLn5-6,True
4015,optimization,flt_1phg_hif,MainLn6-7,True
4016,evaluation,flt_1phg_hif,MainLn7-8,True
4017,optimization,flt_1phg_hif,MainLn8-14,True
4018,optimization,flt_1phg_hif,MainLn8-9,True
4019,optimization,flt_1phg_hif,MainLn9-10,True
4020,optimization,flt_1phg_hif,MainBus1,True
4021,optimization,flt_1phg_hif,MainBus10,True
4022,optimization,flt_1phg_hif,MainBus11,True
4023,optimization,flt_1phg_hif,MainBus12,True
4024,optimization,flt_1phg_hif,MainBus13,True
4025,optimization,flt_1phg_hif,MainBus14,True
4026,monitoring,flt_1phg_hif,MainBus2,True
4027,optimization,flt_1phg_hif,MainBus3,True
4028,optimization,flt_1phg_hif,MainBus4,True
4029,optimization,flt_1phg_hif,MainBus5,True
4030,optimization,flt_1phg_hif,MainBus6,True
4031,monitoring,flt_1phg_hif,MainBus7,True
4032,optimization,flt_1phg_hif,MainBus8,True
4033,optimization,flt_1phg_hif,MainBus9,True
4034,optimization,flt_1phg_hif,MainLn1-2,True
4035,optimization,flt_1phg_hif,MainLn10-11,True
4036,optimization,flt_1phg_hif,MainLn12-13,True
4037,optimization,flt_1phg_hif,MainLn13-14,True
4038,optimization,flt_1phg_hif,MainLn2-3,True
4039,optimization,flt_1phg_hif,MainLn3-4,True
4040,optimization,flt_1phg_hif,MainLn3-8,True
4041,optimization,flt_1phg_hif,MainLn4-11,True
4042,evaluation,flt_1phg_hif,MainLn4-5,True
4043,optimization,flt_1phg_hif,MainLn5-6,True
4044,optimization,flt_1phg_hif,MainLn6-7,True
4045,optimization,flt_1phg_hif,MainLn7-8,True
4046,optimization,flt_1phg_hif,MainLn8-14,True
4047,optimization,flt_1phg_hif,MainLn8-9,True
4048,monitoring,flt_1phg_hif,MainLn9-10,True
4049,optimization,flt_1phg_hif,MainBus1,True
4050,optimization,flt_1phg_hif,MainBus10,True
4051,optimization,flt_1phg_hif,MainBus11,True
4052,optimization,flt_1phg_hif,MainBus12,True
4053,optimization,flt_1phg_hif,MainBus13,True
4054,optimization,flt_1phg_hif,MainBus14,True
4055,optimization,flt_1phg_hif,MainBus2,True
4056,optimization,flt_1phg_hif,MainBus3,True
4057,optimization,flt_1phg_hif,MainBus4,True
4058,optimization,flt_1phg_hif,MainBus5,True
4059,optimization,flt_1phg_hif,MainBus6,True
4060,monitoring,flt_1phg_hif,MainBus7,True
4061,optimization,flt_1phg_hif,MainBus8,True
4062,optimization,flt_1phg_hif,MainBus9,True
4063,optimization,flt_1phg_hif,MainLn1-2,True
4064,evaluation,flt_1phg_hif,MainLn10-11,True
4065,optimization,flt_1phg_hif,MainLn12-13,True
4066,optimization,flt_1phg_hif,MainLn13-14,True
4067,optimization,flt_1phg_hif,MainLn2-3,True
4068,optimization,flt_1phg_hif,MainLn3-4,True
4069,optimization,flt_1phg_hif,MainLn3-8,True
4070,optimization,flt_1phg_hif,MainLn4-11,True
4071,evaluation,flt_1phg_hif,MainLn4-5,True
4072,optimization,flt_1phg_hif,MainLn5-6,True
4073,optimization,flt_1phg_hif,MainLn6-7,True
4074,optimization,flt_1phg_hif,MainLn7-8,True
4075,optimization,flt_1phg_hif,MainLn8-14,True
4076,optimization,flt_1phg_hif,MainLn8-9,True
4077,optimization,flt_1phg_hif,MainLn9-10,True
4078,optimization,flt_1phg_hif,MainBus1,True
4079,optimization,flt_1phg_hif,MainBus10,True
4080,optimization,flt_1phg_hif,MainBus11,True
4081,monitoring,flt_1phg_hif,MainBus12,True
4082,monitoring,flt_1phg_hif,MainBus13,True
4083,optimization,flt_1phg_hif,MainBus14,True
4084,optimization,flt_1phg_hif,MainBus2,True
4085,monitoring,flt_1phg_hif,MainBus3,True
4086,optimization,flt_1phg_hif,MainBus4,True
4087,evaluation,flt_1phg_hif,MainBus5,True
4088,optimization,flt_1phg_hif,MainBus6,True
4089,monitoring,flt_1phg_hif,MainBus7,True
4090,optimization,flt_1phg_hif,MainBus8,True
4091,optimization,flt_1phg_hif,MainBus9,True
4092,monitoring,flt_1phg_hif_w_arc,MainLn1-2,True
4093,optimization,flt_1phg_hif_w_arc,MainLn10-11,True
4094,optimization,flt_1phg_hif_w_arc,MainLn12-13,True
4095,optimization,flt_1phg_hif_w_arc,MainLn13-14,True
4096,optimization,flt_1phg_hif_w_arc,MainLn2-3,True
4097,monitoring,flt_1phg_hif_w_arc,MainLn3-4,True
4098,optimization,flt_1phg_hif_w_arc,MainLn3-8,True
4099,optimization,flt_1phg_hif_w_arc,MainLn4-11,True
4100,optimization,flt_1phg_hif_w_arc,MainLn4-5,True
4101,monitoring,flt_1phg_hif_w_arc,MainLn5-6,True
4102,optimization,flt_1phg_hif_w_arc,MainLn6-7,True
4103,optimization,flt_1phg_hif_w_arc,MainLn7-8,True
4104,optimization,flt_1phg_hif_w_arc,MainLn8-14,True
4105,optimization,flt_1phg_hif_w_arc,MainLn8-9,True
4106,optimization,flt_1phg_hif_w_arc,MainLn9-10,True
4107,optimization,flt_1phg_hif_w_arc,MainBus1,True
4108,optimization,flt_1phg_hif_w_arc,MainBus10,True
4109,optimization,flt_1phg_hif_w_arc,MainBus11,True
4110,optimization,flt_1phg_hif_w_arc,MainBus12,True
4111,optimization,flt_1phg_hif_w_arc,MainBus13,True
4112,optimization,flt_1phg_hif_w_arc,MainBus14,True
4113,monitoring,flt_1phg_hif_w_arc,MainBus2,True
4114,optimization,flt_1phg_hif_w_arc,MainBus3,True
4115,optimization,flt_1phg_hif_w_arc,MainBus4,True
4116,optimization,flt_1phg_hif_w_arc,MainBus5,True
4117,optimization,flt_1phg_hif_w_arc,MainBus6,True
4118,optimization,flt_1phg_hif_w_arc,MainBus7,True
4119,evaluation,flt_1phg_hif_w_arc,MainBus8,True
4120,evaluation,flt_1phg_hif_w_arc,MainBus9,True
4121,optimization,flt_1phg_hif_w_arc,MainLn1-2,True
4122,optimization,flt_1phg_hif_w_arc,MainLn10-11,True
4123,monitoring,flt_1phg_hif_w_arc,MainLn12-13,True
4124,optimization,flt_1phg_hif_w_arc,MainLn13-14,True
4125,optimization,flt_1phg_hif_w_arc,MainLn2-3,True
4126,optimization,flt_1phg_hif_w_arc,MainLn3-4,True
4127,optimization,flt_1phg_hif_w_arc,MainLn3-8,True
4128,optimization,flt_1phg_hif_w_arc,MainLn4-11,True
4129,optimization,flt_1phg_hif_w_arc,MainLn4-5,True
4130,optimization,flt_1phg_hif_w_arc,MainLn5-6,True
4131,optimization,flt_1phg_hif_w_arc,MainLn6-7,True
4132,optimization,flt_1phg_hif_w_arc,MainLn7-8,True
4133,optimization,flt_1phg_hif_w_arc,MainLn8-14,True
4134,evaluation,flt_1phg_hif_w_arc,MainLn8-9,True
4135,optimization,flt_1phg_hif_w_arc,MainLn9-10,True
4136,optimization,flt_1phg_hif_w_arc,MainBus1,True
4137,optimization,flt_1phg_hif_w_arc,MainBus10,True
4138,optimization,flt_1phg_hif_w_arc,MainBus11,True
4139,optimization,flt_1phg_hif_w_arc,MainBus12,True
4140,optimization,flt_1phg_hif_w_arc,MainBus13,True
4141,optimization,flt_1phg_hif_w_arc,MainBus14,True
4142,monitoring,flt_1phg_hif_w_arc,MainBus2,True
4143,optimization,flt_1phg_hif_w_arc,MainBus3,True
4144,optimization,flt_1phg_hif_w_arc,MainBus4,True
4145,evaluation,flt_1phg_hif_w_arc,MainBus5,True
4146,optimization,flt_1phg_hif_w_arc,MainBus6,True
4147,monitoring,flt_1phg_hif_w_arc,MainBus7,True
4148,evaluation,flt_1phg_hif_w_arc,MainBus8,True
4149,monitoring,flt_1phg_hif_w_arc,MainBus9,True
4150,optimization,flt_1phg_hif_w_arc,MainLn1-2,True
4151,optimization,flt_1phg_hif_w_arc,MainLn10-11,True
4152,optimization,flt_1phg_hif_w_arc,MainLn12-13,True
4153,optimization,flt_1phg_hif_w_arc,MainLn13-14,True
4154,optimization,flt_1phg_hif_w_arc,MainLn2-3,True
4155,optimization,flt_1phg_hif_w_arc,MainLn3-4,True
4156,optimization,flt_1phg_hif_w_arc,MainLn3-8,True
4157,optimization,flt_1phg_hif_w_arc,MainLn4-11,True
4158,optimization,flt_1phg_hif_w_arc,MainLn4-5,True
4159,optimization,flt_1phg_hif_w_arc,MainLn5-6,True
4160,optimization,flt_1phg_hif_w_arc,MainLn6-7,True
4161,optimization,flt_1phg_hif_w_arc,MainLn7-8,True
4162,optimization,flt_1phg_hif_w_arc,MainLn8-14,True
4163,optimization,flt_1phg_hif_w_arc,MainLn8-9,True
4164,optimization,flt_1phg_hif_w_arc,MainLn9-10,True
4165,optimization,flt_1phg_hif_w_arc,MainBus1,True
4166,optimization,flt_1phg_hif_w_arc,MainBus10,True
4167,optimization,flt_1phg_hif_w_arc,MainBus11,True
4168,optimization,flt_1phg_hif_w_arc,MainBus12,True
4169,evaluation,flt_1phg_hif_w_arc,MainBus13,True
4170,evaluation,flt_1phg_hif_w_arc,MainBus14,True
4171,optimization,flt_1phg_hif_w_arc,MainBus2,True
4172,optimization,flt_1phg_hif_w_arc,MainBus3,True
4173,optimization,flt_1phg_hif_w_arc,MainBus4,True
4174,optimization,flt_1phg_hif_w_arc,MainBus5,True
4175,optimization,flt_1phg_hif_w_arc,MainBus6,True
4176,optimization,flt_1phg_hif_w_arc,MainBus7,True
4177,monitoring,flt_1phg_hif_w_arc,MainBus8,True
4178,optimization,flt_1phg_hif_w_arc,MainBus9,True
4179,monitoring,flt_1phg_incipient,MainLn1-2,True
4180,optimization,flt_1phg_incipient,MainLn10-11,True
4181,optimization,flt_1phg_incipient,MainLn12-13,True
4182,optimization,flt_1phg_incipient,MainLn13-14,True
4183,optimization,flt_1phg_incipient,MainLn2-3,True
4184,optimization,flt_1phg_incipient,MainLn3-4,True
4185,monitoring,flt_1phg_incipient,MainLn3-8,True
4186,optimization,flt_1phg_incipient,MainLn4-11,True
4187,optimization,flt_1phg_incipient,MainLn4-5,True
4188,optimization,flt_1phg_incipient,MainLn5-6,True
4189,optimization,flt_1phg_incipient,MainLn6-7,True
4190,optimization,flt_1phg_incipient,MainLn7-8,True
4191,optimization,flt_1phg_incipient,MainLn8-14,True
4192,optimization,flt_1phg_incipient,MainLn8-9,True
4193,optimization,flt_1phg_incipient,MainLn9-10,True
4194,evaluation,flt_1phg_incipient,MainBus1,True
4195,optimization,flt_1phg_incipient,MainBus10,True
4196,optimization,flt_1phg_incipient,MainBus11,True
4197,evaluation,flt_1phg_incipient,MainBus12,True
4198,optimization,flt_1phg_incipient,MainBus13,True
4199,optimization,flt_1phg_incipient,MainBus14,True
4200,optimization,flt_1phg_incipient,MainBus2,True
4201,optimization,flt_1phg_incipient,MainBus3,True
4202,optimization,flt_1phg_incipient,MainBus4,True
4203,monitoring,flt_1phg_incipient,MainBus5,True
4204,optimization,flt_1phg_incipient,MainBus6,True
4205,optimization,flt_1phg_incipient,MainBus7,True
4206,optimization,flt_1phg_incipient,MainBus8,True
4207,optimization,flt_1phg_incipient,MainBus9,True
4208,evaluation,flt_1phg_incipient,MainLn1-2,True
4209,optimization,flt_1phg_incipient,MainLn10-11,True
4210,optimization,flt_1phg_incipient,MainLn12-13,True
4211,optimization,flt_1phg_incipient,MainLn13-14,True
4212,optimization,flt_1phg_incipient,MainLn2-3,True
4213,optimization,flt_1phg_incipient,MainLn3-4,True
4214,optimization,flt_1phg_incipient,MainLn3-8,True
4215,optimization,flt_1phg_incipient,MainLn4-11,True
4216,optimization,flt_1phg_incipient,MainLn4-5,True
4217,optimization,flt_1phg_incipient,MainLn5-6,True
4218,optimization,flt_1phg_incipient,MainLn6-7,True
4219,optimization,flt_1phg_incipient,MainLn7-8,True
4220,optimization,flt_1phg_incipient,MainLn8-14,True
4221,optimization,flt_1phg_incipient,MainLn8-9,True
4222,optimization,flt_1phg_incipient,MainLn9-10,True
4223,optimization,flt_1phg_incipient,MainBus1,True
4224,evaluation,flt_1phg_incipient,MainBus10,True
4225,optimization,flt_1phg_incipient,MainBus11,True
4226,optimization,flt_1phg_incipient,MainBus12,True
4227,optimization,flt_1phg_incipient,MainBus13,True
4228,evaluation,flt_1phg_incipient,MainBus14,True
4229,optimization,flt_1phg_incipient,MainBus2,True
4230,optimization,flt_1phg_incipient,MainBus3,True
4231,optimization,flt_1phg_incipient,MainBus4,True
4232,optimization,flt_1phg_incipient,MainBus5,True
4233,optimization,flt_1phg_incipient,MainBus6,True
4234,optimization,flt_1phg_incipient,MainBus7,True
4235,optimization,flt_1phg_incipient,MainBus8,True
4236,monitoring,flt_1phg_incipient,MainBus9,True
4237,optimization,flt_1phg_incipient,MainLn1-2,True
4238,optimization,flt_1phg_incipient,MainLn10-11,True
4239,optimization,flt_1phg_incipient,MainLn12-13,True
4240,optimization,flt_1phg_incipient,MainLn13-14,True
4241,optimization,flt_1phg_incipient,MainLn2-3,True
4242,optimization,flt_1phg_incipient,MainLn3-4,True
4243,optimization,flt_1phg_incipient,MainLn3-8,True
4244,optimization,flt_1phg_incipient,MainLn4-11,True
4245,optimization,flt_1phg_incipient,MainLn4-5,True
4246,optimization,flt_1phg_incipient,MainLn5-6,True
4247,optimization,flt_1phg_incipient,MainLn6-7,True
4248,optimization,flt_1phg_incipient,MainLn7-8,True
4249,optimization,flt_1phg_incipient,MainLn8-14,True
4250,optimization,flt_1phg_incipient,MainLn8-9,True
4251,optimization,flt_1phg_incipient,MainLn9-10,True
4252,optimization,flt_1phg_incipient,MainBus1,True
4253,optimization,flt_1phg_incipient,MainBus10,True
4254,optimization,flt_1phg_incipient,MainBus11,True
4255,optimization,flt_1phg_incipient,MainBus12,True
4256,optimization,flt_1phg_incipient,MainBus13,True
4257,optimization,flt_1phg_incipient,MainBus14,True
4258,optimization,flt_1phg_incipient,MainBus2,True
4259,optimization,flt_1phg_incipient,MainBus3,True
4260,optimization,flt_1phg_incipient,MainBus4,True
4261,optimization,flt_1phg_incipient,MainBus5,True
4262,optimization,flt_1phg_incipient,MainBus6,True
4263,optimization,flt_1phg_incipient,MainBus7,True
4264,monitoring,flt_1phg_incipient,MainBus8,True
4265,optimization,flt_1phg_incipient,MainBus9,True
4266,optimization,flt_1phg_incipient_w_arc,MainLn1-2,True
4267,optimization,flt_1phg_incipient_w_arc,MainLn10-11,True
4268,optimization,flt_1phg_incipient_w_arc,MainLn12-13,True
4269,monitoring,flt_1phg_incipient_w_arc,MainLn13-14,True
4270,optimization,flt_1phg_incipient_w_arc,MainLn2-3,True
4271,optimization,flt_1phg_incipient_w_arc,MainLn3-4,True
4272,optimization,flt_1phg_incipient_w_arc,MainLn3-8,True
4273,optimization,flt_1phg_incipient_w_arc,MainLn4-11,True
4274,optimization,flt_1phg_incipient_w_arc,MainLn4-5,True
4275,optimization,flt_1phg_incipient_w_arc,MainLn5-6,True
4276,optimization,flt_1phg_incipient_w_arc,MainLn6-7,True
4277,optimization,flt_1phg_incipient_w_arc,MainLn7-8,True
4278,optimization,flt_1phg_incipient_w_arc,MainLn8-14,True
4279,optimization,flt_1phg_incipient_w_arc,MainLn8-9,True
4280,optimization,flt_1phg_incipient_w_arc,MainLn9-10,True
4281,optimization,flt_1phg_incipient_w_arc,MainBus1,True
4282,optimization,flt_1phg_incipient_w_arc,MainBus10,True
4283,optimization,flt_1phg_incipient_w_arc,MainBus11,True
4284,monitoring,flt_1phg_incipient_w_arc,MainBus12,True
4285,optimization,flt_1phg_incipient_w_arc,MainBus13,True
4286,optimization,flt_1phg_incipient_w_arc,MainBus14,True
4287,optimization,flt_1phg_incipient_w_arc,MainBus2,True
4288,optimization,flt_1phg_incipient_w_arc,MainBus3,True
4289,optimization,flt_1phg_incipient_w_arc,MainBus4,True
4290,optimization,flt_1phg_incipient_w_arc,MainBus5,True
4291,monitoring,flt_1phg_incipient_w_arc,MainBus6,True
4292,optimization,flt_1phg_incipient_w_arc,MainBus7,True
4293,optimization,flt_1phg_incipient_w_arc,MainBus8,True
4294,optimization,flt_1phg_incipient_w_arc,MainBus9,True
4295,optimization,flt_1phg_incipient_w_arc,MainLn1-2,True
4296,optimization,flt_1phg_incipient_w_arc,MainLn10-11,True
4297,optimization,flt_1phg_incipient_w_arc,MainLn12-13,True
4298,optimization,flt_1phg_incipient_w_arc,MainLn13-14,True
4299,optimization,flt_1phg_incipient_w_arc,MainLn2-3,True
4300,monitoring,flt_1phg_incipient_w_arc,MainLn3-4,True
4301,optimization,flt_1phg_incipient_w_arc,MainLn3-8,True
4302,optimization,flt_1phg_incipient_w_arc,MainLn4-11,True
4303,optimization,flt_1phg_incipient_w_arc,MainLn4-5,True
4304,optimization,flt_1phg_incipient_w_arc,MainLn5-6,True
4305,optimization,flt_1phg_incipient_w_arc,MainLn6-7,True
4306,optimization,flt_1phg_incipient_w_arc,MainLn7-8,True
4307,optimization,flt_1phg_incipient_w_arc,MainLn8-14,True
4308,optimization,flt_1phg_incipient_w_arc,MainLn8-9,True
4309,optimization,flt_1phg_incipient_w_arc,MainLn9-10,True
4310,optimization,flt_1phg_incipient_w_arc,MainBus1,True
4311,optimization,flt_1phg_incipient_w_arc,MainBus10,True
4312,optimization,flt_1phg_incipient_w_arc,MainBus11,True
4313,optimization,flt_1phg_incipient_w_arc,MainBus12,True
4314,optimization,flt_1phg_incipient_w_arc,MainBus13,True
4315,optimization,flt_1phg_incipient_w_arc,MainBus14,True
4316,evaluation,flt_1phg_incipient_w_arc,MainBus2,True
4317,monitoring,flt_1phg_incipient_w_arc,MainBus3,True
4318,optimization,flt_1phg_incipient_w_arc,MainBus4,True
4319,optimization,flt_1phg_incipient_w_arc,MainBus5,True
4320,optimization,flt_1phg_incipient_w_arc,MainBus6,True
4321,optimization,flt_1phg_incipient_w_arc,MainBus7,True
4322,optimization,flt_1phg_incipient_w_arc,MainBus8,True
4323,monitoring,flt_1phg_incipient_w_arc,MainBus9,True
4324,optimization,flt_1phg_incipient_w_arc,MainLn1-2,True
4325,optimization,flt_1phg_incipient_w_arc,MainLn10-11,True
4326,optimization,flt_1phg_incipient_w_arc,MainLn12-13,True
4327,optimization,flt_1phg_incipient_w_arc,MainLn13-14,True
4328,optimization,flt_1phg_incipient_w_arc,MainLn2-3,True
4329,monitoring,flt_1phg_incipient_w_arc,MainLn3-4,True
4330,optimization,flt_1phg_incipient_w_arc,MainLn3-8,True
4331,optimization,flt_1phg_incipient_w_arc,MainLn4-11,True
4332,evaluation,flt_1phg_incipient_w_arc,MainLn4-5,True
4333,optimization,flt_1phg_incipient_w_arc,MainLn5-6,True
4334,optimization,flt_1phg_incipient_w_arc,MainLn6-7,True
4335,optimization,flt_1phg_incipient_w_arc,MainLn7-8,True
4336,optimization,flt_1phg_incipient_w_arc,MainLn8-14,True
4337,optimization,flt_1phg_incipient_w_arc,MainLn8-9,True
4338,monitoring,flt_1phg_incipient_w_arc,MainLn9-10,True
4339,optimization,flt_1phg_incipient_w_arc,MainBus1,True
4340,optimization,flt_1phg_incipient_w_arc,MainBus10,True
4341,optimization,flt_1phg_incipient_w_arc,MainBus11,True
4342,optimization,flt_1phg_incipient_w_arc,MainBus12,True
4343,monitoring,flt_1phg_incipient_w_arc,MainBus13,True
4344,optimization,flt_1phg_incipient_w_arc,MainBus14,True
4345,optimization,flt_1phg_incipient_w_arc,MainBus2,True
4346,optimization,flt_1phg_incipient_w_arc,MainBus3,True
4347,optimization,flt_1phg_incipient_w_arc,MainBus4,True
4348,optimization,flt_1phg_incipient_w_arc,MainBus5,True
4349,optimization,flt_1phg_incipient_w_arc,MainBus6,True
4350,evaluation,flt_1phg_incipient_w_arc,MainBus7,True
4351,optimization,flt_1phg_incipient_w_arc,MainBus8,True
4352,optimization,flt_1phg_incipient_w_arc,MainBus9,True
4353,optimization,switch_inrushLV,MainBus1,False
4354,optimization,switch_inrushLV,MainBus10,False
4355,optimization,switch_inrushLV,MainBus11,False
4356,optimization,switch_inrushLV,MainBus12,False
4357,optimization,switch_inrushLV,MainBus13,False
4358,optimization,switch_inrushLV,MainBus14,False
4359,optimization,switch_inrushLV,MainBus2,False
4360,optimization,switch_inrushLV,MainBus3,False
4361,optimization,switch_inrushLV,MainBus4,False
4362,optimization,switch_inrushLV,MainBus5,False
4363,optimization,switch_inrushLV,MainBus6,False
